alternative_id,sub_code,raw_score,raw_score_source,raw_score_scale,is_imputed,processed_score,normalized_score,normalization_scheme
A75,S50,0.3350579021278596,Alternative_Scores,continuous_numeric,0,0.3350579021278596,0.39315072033800286,minmax_by_subcriterion
A76,S50,0.3551205978684074,Alternative_Scores,continuous_numeric,0,0.3551205978684074,0.43118126471013046,minmax_by_subcriterion
A77,S50,0.3400446869710673,Alternative_Scores,continuous_numeric,0,0.3400446869710673,0.4026035947027659,minmax_by_subcriterion
A78,S50,0.3387147830612524,Alternative_Scores,continuous_numeric,0,0.3387147830612524,0.40008264884848255,minmax_by_subcriterion
A79,S50,0.4007114630727565,Alternative_Scores,continuous_numeric,0,0.4007114630727565,0.5176026232623361,minmax_by_subcriterion
A80,S50,0.4176880334633258,Alternative_Scores,continuous_numeric,0,0.4176880334633258,0.5497831548257112,minmax_by_subcriterion
A81,S50,0.4244468649977583,Alternative_Scores,continuous_numeric,0,0.4244468649977583,0.5625950942528978,minmax_by_subcriterion
A82,S50,0.4337217341570023,Alternative_Scores,continuous_numeric,0,0.4337217341570023,0.5801763967691606,minmax_by_subcriterion
A83,S50,0.4954871286576891,Alternative_Scores,continuous_numeric,0,0.4954871286576891,0.697257949846444,minmax_by_subcriterion
A84,S50,0.3810487037405484,Alternative_Scores,continuous_numeric,0,0.3810487037405484,0.4803301923321947,minmax_by_subcriterion
A85,S50,0.2470301402626313,Alternative_Scores,continuous_numeric,0,0.2470301402626313,0.22628661857979918,minmax_by_subcriterion
A86,S50,0.3432257127974637,Alternative_Scores,continuous_numeric,0,0.3432257127974637,0.4086334994276406,minmax_by_subcriterion
A87,S50,0.2625360865572791,Alternative_Scores,continuous_numeric,0,0.2625360865572791,0.25567945722005314,minmax_by_subcriterion
A88,S50,0.3582992566410003,Alternative_Scores,continuous_numeric,0,0.3582992566410003,0.4372066824834076,minmax_by_subcriterion
A89,S50,0.4631896708321968,Alternative_Scores,continuous_numeric,0,0.4631896708321968,0.636035374434663,minmax_by_subcriterion
A90,S50,0.4426008083663829,Alternative_Scores,continuous_numeric,0,0.4426008083663829,0.5970074363298512,minmax_by_subcriterion
A91,S50,0.3531569360722265,Alternative_Scores,continuous_numeric,0,0.3531569360722265,0.4274589769359816,minmax_by_subcriterion
A92,S50,0.3345343261835935,Alternative_Scores,continuous_numeric,0,0.3345343261835935,0.3921582376508261,minmax_by_subcriterion
A93,S50,0.5450601133863949,Alternative_Scores,continuous_numeric,0,0.5450601133863949,0.7912277542916952,minmax_by_subcriterion
A94,S50,0.3994670241431698,Alternative_Scores,continuous_numeric,0,0.3994670241431698,0.5152436835394751,minmax_by_subcriterion
A95,S50,0.6551961662320218,Alternative_Scores,continuous_numeric,0,0.6551961662320218,1.0,minmax_by_subcriterion
A96,S50,0.3572782717599614,Alternative_Scores,continuous_numeric,0,0.3572782717599614,0.43527131889499676,minmax_by_subcriterion
A97,S50,0.1843855727750915,Alternative_Scores,continuous_numeric,0,0.1843855727750915,0.10753851840836255,minmax_by_subcriterion
A98,S50,0.4229957626864315,Alternative_Scores,continuous_numeric,0,0.4229957626864315,0.5598444065311139,minmax_by_subcriterion
A99,S50,0.4104093335278129,Alternative_Scores,continuous_numeric,0,0.4104093335278129,0.535985760674462,minmax_by_subcriterion
A100,S50,0.4479341876533071,Alternative_Scores,continuous_numeric,0,0.4479341876533071,0.6071173099105398,minmax_by_subcriterion
A101,S50,0.3665639844362599,Alternative_Scores,continuous_numeric,0,0.3665639844362599,0.452873176219139,minmax_by_subcriterion
A102,S50,0.3773330361469237,Alternative_Scores,continuous_numeric,0,0.3773330361469237,0.47328682871252786,minmax_by_subcriterion
A103,S50,0.2789100394662444,Alternative_Scores,continuous_numeric,0,0.2789100394662444,0.2867176761465855,minmax_by_subcriterion
A104,S50,0.2905097118626063,Alternative_Scores,continuous_numeric,0,0.2905097118626063,0.3087058407221174,minmax_by_subcriterion
A105,S50,0.3388512078961661,Alternative_Scores,continuous_numeric,0,0.3388512078961661,0.40034125371418655,minmax_by_subcriterion
A106,S50,0.3531949721302505,Alternative_Scores,continuous_numeric,0,0.3531949721302505,0.4275310775156409,minmax_by_subcriterion
A107,S50,0.4047839283474819,Alternative_Scores,continuous_numeric,0,0.4047839283474819,0.5253223272012926,minmax_by_subcriterion
A108,S50,0.4931538821724397,Alternative_Scores,continuous_numeric,0,0.4931538821724397,0.6928350828929742,minmax_by_subcriterion
A109,S50,0.4073850082053462,Alternative_Scores,continuous_numeric,0,0.4073850082053462,0.5302528950686022,minmax_by_subcriterion
A110,S50,0.2100691846275129,Alternative_Scores,continuous_numeric,0,0.2100691846275129,0.15622398684299202,minmax_by_subcriterion
A111,S50,0.3879980406928755,Alternative_Scores,continuous_numeric,0,0.3879980406928755,0.4935032509649987,minmax_by_subcriterion
A112,S50,0.3529597853708216,Alternative_Scores,continuous_numeric,0,0.3529597853708216,0.4270852610308642,minmax_by_subcriterion
A113,S50,0.337518740084804,Alternative_Scores,continuous_numeric,0,0.337518740084804,0.3978154477666826,minmax_by_subcriterion
A114,S50,0.2677753629895913,Alternative_Scores,continuous_numeric,0,0.2677753629895913,0.26561095084452113,minmax_by_subcriterion
A115,S50,0.4181877006365575,Alternative_Scores,continuous_numeric,0,0.4181877006365575,0.5507303164060208,minmax_by_subcriterion
A116,S50,0.2685131374726016,Alternative_Scores,continuous_numeric,0,0.2685131374726016,0.26700946506093515,minmax_by_subcriterion
A117,S50,0.3942305422559812,Alternative_Scores,continuous_numeric,0,0.3942305422559812,0.5053174872127232,minmax_by_subcriterion
A118,S50,0.3108923297431436,Alternative_Scores,continuous_numeric,0,0.3108923297431436,0.347342824692285,minmax_by_subcriterion
A119,S50,0.3715789759616969,Alternative_Scores,continuous_numeric,0,0.3715789759616969,0.46237951874660477,minmax_by_subcriterion
A120,S50,0.3385845675962852,Alternative_Scores,continuous_numeric,0,0.3385845675962852,0.39983581437108157,minmax_by_subcriterion
A121,S50,0.2006021132287549,Alternative_Scores,continuous_numeric,0,0.2006021132287549,0.13827834865156444,minmax_by_subcriterion
A122,S50,0.4674434764315012,Alternative_Scores,continuous_numeric,0,0.4674434764315012,0.6440988243661593,minmax_by_subcriterion
A123,S50,0.3331930718738684,Alternative_Scores,continuous_numeric,0,0.3331930718738684,0.3896157761491437,minmax_by_subcriterion
A124,S50,0.4400489893500313,Alternative_Scores,continuous_numeric,0,0.4400489893500313,0.5921702465730001,minmax_by_subcriterion
A125,S50,0.2673415027211577,Alternative_Scores,continuous_numeric,0,0.2673415027211577,0.2647885318434384,minmax_by_subcriterion
A126,S50,0.4436112031875276,Alternative_Scores,continuous_numeric,0,0.4436112031875276,0.5989227255599646,minmax_by_subcriterion
A127,S50,0.3850898202799166,Alternative_Scores,continuous_numeric,0,0.3850898202799166,0.48799047207978485,minmax_by_subcriterion
A128,S50,0.1782565054568072,Alternative_Scores,continuous_numeric,0,0.1782565054568072,0.09592035055982781,minmax_by_subcriterion
A129,S50,0.2525712142000276,Alternative_Scores,continuous_numeric,0,0.2525712142000276,0.23679019501691242,minmax_by_subcriterion
A130,S50,0.2363797490089782,Alternative_Scores,continuous_numeric,0,0.2363797490089782,0.20609789706447634,minmax_by_subcriterion
A131,S50,0.4131504137437453,Alternative_Scores,continuous_numeric,0,0.4131504137437453,0.5411817111154038,minmax_by_subcriterion
A132,S50,0.3126920396382423,Alternative_Scores,continuous_numeric,0,0.3126920396382423,0.3507543277080128,minmax_by_subcriterion
A133,S50,0.5180298692323206,Alternative_Scores,continuous_numeric,0,0.5180298692323206,0.7399896299147516,minmax_by_subcriterion
A134,S50,0.3514401646417966,Alternative_Scores,continuous_numeric,0,0.3514401646417966,0.424204690826772,minmax_by_subcriterion
A135,S50,0.4125640028878421,Alternative_Scores,continuous_numeric,0,0.4125640028878421,0.5400701195145478,minmax_by_subcriterion
A136,S50,0.502777514962689,Alternative_Scores,continuous_numeric,0,0.502777514962689,0.71107749650397,minmax_by_subcriterion
A137,S50,0.534086550361482,Alternative_Scores,continuous_numeric,0,0.534086550361482,0.7704264332261596,minmax_by_subcriterion
A138,S50,0.6017197660564891,Alternative_Scores,continuous_numeric,0,0.6017197660564891,0.8986309399276312,minmax_by_subcriterion
A139,S50,0.4507886481022941,Alternative_Scores,continuous_numeric,0,0.4507886481022941,0.6125281822164126,minmax_by_subcriterion
A140,S50,0.3821369165242268,Alternative_Scores,continuous_numeric,0,0.3821369165242268,0.4823929921219735,minmax_by_subcriterion
A141,S50,0.4192985898103531,Alternative_Scores,continuous_numeric,0,0.4192985898103531,0.552836101219931,minmax_by_subcriterion
A142,S50,0.5085544476271676,Alternative_Scores,continuous_numeric,0,0.5085544476271676,0.7220281631976398,minmax_by_subcriterion
A143,S50,0.2573362226350398,Alternative_Scores,continuous_numeric,0,0.2573362226350398,0.24582267335705127,minmax_by_subcriterion
A144,S50,0.2643054692912968,Alternative_Scores,continuous_numeric,0,0.2643054692912968,0.2590334725252515,minmax_by_subcriterion
A145,S50,0.3677566172920454,Alternative_Scores,continuous_numeric,0,0.3677566172920454,0.4551339131274867,minmax_by_subcriterion
A146,S50,0.3325787735026477,Alternative_Scores,continuous_numeric,0,0.3325787735026477,0.38845132139358374,minmax_by_subcriterion
A147,S50,0.2670251827395297,Alternative_Scores,continuous_numeric,0,0.2670251827395297,0.26418892044262443,minmax_by_subcriterion
A148,S50,0.4582801491167353,Alternative_Scores,continuous_numeric,0,0.4582801491167353,0.6267289588930851,minmax_by_subcriterion
A149,S50,0.5339474700106995,Alternative_Scores,continuous_numeric,0,0.5339474700106995,0.7701627946045044,minmax_by_subcriterion
A150,S50,0.365552094104591,Alternative_Scores,continuous_numeric,0,0.365552094104591,0.45095505212176323,minmax_by_subcriterion
A151,S50,0.4327294537705219,Alternative_Scores,continuous_numeric,0,0.4327294537705219,0.5782954449890183,minmax_by_subcriterion
A1,S33,0.1626948907853792,Alternative_Scores,continuous_numeric,0,0.1626948907853792,0.18651302633016958,minmax_by_subcriterion
A2,S33,0.3236415245754568,Alternative_Scores,continuous_numeric,0,0.3236415245754568,0.450411534927652,minmax_by_subcriterion
A3,S33,0.317761405518596,Alternative_Scores,continuous_numeric,0,0.317761405518596,0.4407701114760429,minmax_by_subcriterion
A4,S33,0.1928934727581551,Alternative_Scores,continuous_numeric,0,0.1928934727581551,0.23602857416553968,minmax_by_subcriterion
A5,S33,0.3212466495478649,Alternative_Scores,continuous_numeric,0,0.3212466495478649,0.4464847429645273,minmax_by_subcriterion
A6,S33,0.2915559849652854,Alternative_Scores,continuous_numeric,0,0.2915559849652854,0.39780200932729926,minmax_by_subcriterion
A7,S33,0.406282414960025,Alternative_Scores,continuous_numeric,0,0.406282414960025,0.5859148828889443,minmax_by_subcriterion
A8,S33,0.4188519911872211,Alternative_Scores,continuous_numeric,0,0.4188519911872211,0.6065247728999767,minmax_by_subcriterion
A9,S33,0.2833880297186981,Alternative_Scores,continuous_numeric,0,0.2833880297186981,0.3844093017129431,minmax_by_subcriterion
A10,S33,0.4144859351709888,Alternative_Scores,continuous_numeric,0,0.4144859351709888,0.5993659051187495,minmax_by_subcriterion
A11,S33,0.5024095844422604,Alternative_Scores,continuous_numeric,0,0.5024095844422604,0.7435312061675444,minmax_by_subcriterion
A12,S33,0.4030294120315938,Alternative_Scores,continuous_numeric,0,0.4030294120315938,0.5805810489275834,minmax_by_subcriterion
A13,S33,0.3722570947281748,Alternative_Scores,continuous_numeric,0,0.3722570947281748,0.5301247675427072,minmax_by_subcriterion
A14,S33,0.1873113554333976,Alternative_Scores,continuous_numeric,0,0.1873113554333976,0.2268757736245787,minmax_by_subcriterion
A15,S33,0.2355725438163368,Alternative_Scores,continuous_numeric,0,0.2355725438163368,0.30600793897332035,minmax_by_subcriterion
A16,S33,0.4130512651156233,Alternative_Scores,continuous_numeric,0,0.4130512651156233,0.5970135273210614,minmax_by_subcriterion
A17,S33,0.5092305489087908,Alternative_Scores,continuous_numeric,0,0.5092305489087908,0.7547153005939093,minmax_by_subcriterion
A18,S33,0.5387686934065772,Alternative_Scores,continuous_numeric,0,0.5387686934065772,0.8031479524371896,minmax_by_subcriterion
A19,S33,0.3190101996916339,Alternative_Scores,continuous_numeric,0,0.3190101996916339,0.44281771515714735,minmax_by_subcriterion
A20,S33,0.2233314781471816,Alternative_Scores,continuous_numeric,0,0.2233314781471816,0.2859366961168385,minmax_by_subcriterion
A21,S33,0.293947830395576,Alternative_Scores,continuous_numeric,0,0.293947830395576,0.4017238337667757,minmax_by_subcriterion
A22,S33,0.2351011190650822,Alternative_Scores,continuous_numeric,0,0.2351011190650822,0.30523496046583387,minmax_by_subcriterion
A23,S33,0.3120343438327394,Alternative_Scores,continuous_numeric,0,0.3120343438327394,0.43137965078759755,minmax_by_subcriterion
A24,S33,0.3891824677156663,Alternative_Scores,continuous_numeric,0,0.3891824677156663,0.5578767035955039,minmax_by_subcriterion
A25,S33,0.2763556246107747,Alternative_Scores,continuous_numeric,0,0.2763556246107747,0.37287851553785056,minmax_by_subcriterion
A26,S33,0.2659211356173924,Alternative_Scores,continuous_numeric,0,0.2659211356173924,0.35576945262372955,minmax_by_subcriterion
A27,S33,0.4019943170045237,Alternative_Scores,continuous_numeric,0,0.4019943170045237,0.5788838401853568,minmax_by_subcriterion
A28,S33,0.2773883324434888,Alternative_Scores,continuous_numeric,0,0.2773883324434888,0.37457181008183993,minmax_by_subcriterion
A29,S33,0.2066541490681601,Alternative_Scores,continuous_numeric,0,0.2066541490681601,0.25859146889646945,minmax_by_subcriterion
A30,S33,0.07168911960376789,Alternative_Scores,continuous_numeric,0,0.07168911960376789,0.03729407888753241,minmax_by_subcriterion
A31,S33,0.3452629991326323,Alternative_Scores,continuous_numeric,0,0.3452629991326323,0.48586350279396473,minmax_by_subcriterion
A32,S33,0.4806411764500558,Alternative_Scores,continuous_numeric,0,0.4806411764500558,0.7078383167395056,minmax_by_subcriterion
A33,S33,0.4411242606589293,Alternative_Scores,continuous_numeric,0,0.4411242606589293,0.6430438261927048,minmax_by_subcriterion
A34,S33,0.2824505009824597,Alternative_Scores,continuous_numeric,0,0.2824505009824597,0.3828720689704224,minmax_by_subcriterion
A35,S33,0.2812501532669722,Alternative_Scores,continuous_numeric,0,0.2812501532669722,0.3809039012339744,minmax_by_subcriterion
A36,S33,0.2718840032616355,Alternative_Scores,continuous_numeric,0,0.2718840032616355,0.3655465560102618,minmax_by_subcriterion
A37,S33,0.265053188273675,Alternative_Scores,continuous_numeric,0,0.265053188273675,0.3543463100319627,minmax_by_subcriterion
A38,S33,0.3095630644725788,Alternative_Scores,continuous_numeric,0,0.3095630644725788,0.427327581340002,minmax_by_subcriterion
A39,S33,0.3407507852400555,Alternative_Scores,continuous_numeric,0,0.3407507852400555,0.478464985107183,minmax_by_subcriterion
A40,S33,0.3554318951862998,Alternative_Scores,continuous_numeric,0,0.3554318951862998,0.5025370823491969,minmax_by_subcriterion
A41,S33,0.2391618951716289,Alternative_Scores,continuous_numeric,0,0.2391618951716289,0.3118932715657957,minmax_by_subcriterion
A42,S33,0.2501962673450818,Alternative_Scores,continuous_numeric,0,0.2501962673450818,0.32998594173423085,minmax_by_subcriterion
A43,S33,0.2226435196190768,Alternative_Scores,continuous_numeric,0,0.2226435196190768,0.2848086748263742,minmax_by_subcriterion
A44,S33,0.3467387114493473,Alternative_Scores,continuous_numeric,0,0.3467387114493473,0.48828317613741573,minmax_by_subcriterion
A45,S33,0.2856111876649876,Alternative_Scores,continuous_numeric,0,0.2856111876649876,0.38805453524524336,minmax_by_subcriterion
A46,S33,0.3671574573546204,Alternative_Scores,continuous_numeric,0,0.3671574573546204,0.521763072329968,minmax_by_subcriterion
A47,S33,0.4230627709963778,Alternative_Scores,continuous_numeric,0,0.4230627709963778,0.6134290397709335,minmax_by_subcriterion
A48,S33,0.2667309015225642,Alternative_Scores,continuous_numeric,0,0.2667309015225642,0.35709719716647437,minmax_by_subcriterion
A49,S33,0.4502008840599301,Alternative_Scores,continuous_numeric,0,0.4502008840599301,0.6579264448733124,minmax_by_subcriterion
A50,S33,0.2517373981504582,Alternative_Scores,continuous_numeric,0,0.2517373981504582,0.33251287946206753,minmax_by_subcriterion
A51,S33,0.3917968869472959,Alternative_Scores,continuous_numeric,0,0.3917968869472959,0.5621634744326965,minmax_by_subcriterion
A52,S33,0.3468580679152877,Alternative_Scores,continuous_numeric,0,0.3468580679152877,0.48847888071732154,minmax_by_subcriterion
A53,S33,0.04894417690155208,Alternative_Scores,continuous_numeric,0,0.04894417690155208,0.0,minmax_by_subcriterion
A54,S33,0.3564785267044411,Alternative_Scores,continuous_numeric,0,0.3564785267044411,0.5042532070682069,minmax_by_subcriterion
A55,S33,0.3776034219487991,Alternative_Scores,continuous_numeric,0,0.3776034219487991,0.5388909513812402,minmax_by_subcriterion
A56,S33,0.2612642844311115,Alternative_Scores,continuous_numeric,0,0.2612642844311115,0.3481337782770213,minmax_by_subcriterion
A57,S33,0.3566956701524031,Alternative_Scores,continuous_numeric,0,0.3566956701524031,0.5046092495073649,minmax_by_subcriterion
A58,S33,0.3388666451788467,Alternative_Scores,continuous_numeric,0,0.3388666451788467,0.4753756272223185,minmax_by_subcriterion
A59,S33,0.2944736710728275,Alternative_Scores,continuous_numeric,0,0.2944736710728275,0.4025860361454074,minmax_by_subcriterion
A60,S33,0.3374342618483731,Alternative_Scores,continuous_numeric,0,0.3374342618483731,0.4730269988866374,minmax_by_subcriterion
A61,S33,0.4045840644666832,Alternative_Scores,continuous_numeric,0,0.4045840644666832,0.5831301575938923,minmax_by_subcriterion
A62,S33,0.269154070303171,Alternative_Scores,continuous_numeric,0,0.269154070303171,0.3610703813966968,minmax_by_subcriterion
A63,S33,0.4027243853980758,Alternative_Scores,continuous_numeric,0,0.4027243853980758,0.5800809075343009,minmax_by_subcriterion
A64,S33,0.1889694914490131,Alternative_Scores,continuous_numeric,0,0.1889694914490131,0.22959456066142617,minmax_by_subcriterion
A65,S33,0.3307503425200278,Alternative_Scores,continuous_numeric,0,0.3307503425200278,0.462067612531053,minmax_by_subcriterion
A66,S33,0.3288225533206455,Alternative_Scores,continuous_numeric,0,0.3288225533206455,0.45890668469660784,minmax_by_subcriterion
A67,S33,0.2314025530663447,Alternative_Scores,continuous_numeric,0,0.2314025530663447,0.2991705524814504,minmax_by_subcriterion
A68,S33,0.4323958237138061,Alternative_Scores,continuous_numeric,0,0.4323958237138061,0.6287321165411098,minmax_by_subcriterion
A69,S33,0.195629465850369,Alternative_Scores,continuous_numeric,0,0.195629465850369,0.2405146853662871,minmax_by_subcriterion
A70,S33,0.2241116953130041,Alternative_Scores,continuous_numeric,0,0.2241116953130041,0.2872159906357364,minmax_by_subcriterion
A71,S33,0.3418190337056522,Alternative_Scores,continuous_numeric,0,0.3418190337056522,0.4802165543711306,minmax_by_subcriterion
A72,S33,0.4213805851573497,Alternative_Scores,continuous_numeric,0,0.4213805851573497,0.6106708190884039,minmax_by_subcriterion
A73,S33,0.331735365161356,Alternative_Scores,continuous_numeric,0,0.331735365161356,0.4636827193516176,minmax_by_subcriterion
A74,S33,0.2711116499792747,Alternative_Scores,continuous_numeric,0,0.2711116499792747,0.36428015562321664,minmax_by_subcriterion
A75,S33,0.3870721019103825,Alternative_Scores,continuous_numeric,0,0.3870721019103825,0.5544164113514554,minmax_by_subcriterion
A76,S33,0.4535309608848772,Alternative_Scores,continuous_numeric,0,0.4535309608848772,0.6633866541794903,minmax_by_subcriterion
A77,S33,0.4453363291873127,Alternative_Scores,continuous_numeric,0,0.4453363291873127,0.6499502061310425,minmax_by_subcriterion
A78,S33,0.2792717774737227,Alternative_Scores,continuous_numeric,0,0.2792717774737227,0.3776600283489729,minmax_by_subcriterion
A79,S33,0.2808967468379165,Alternative_Scores,continuous_numeric,0,0.2808967468379165,0.3803244331993822,minmax_by_subcriterion
A80,S33,0.3611753022498346,Alternative_Scores,continuous_numeric,0,0.3611753022498346,0.5119543439758797,minmax_by_subcriterion
A81,S33,0.2470370009131071,Alternative_Scores,continuous_numeric,0,0.2470370009131071,0.3248058041940593,minmax_by_subcriterion
A82,S33,0.07845852533068425,Alternative_Scores,continuous_numeric,0,0.07845852533068425,0.04839363427030933,minmax_by_subcriterion
A83,S33,0.3845899160767461,Alternative_Scores,continuous_numeric,0,0.3845899160767461,0.5503464589446668,minmax_by_subcriterion
A84,S33,0.2902794528163546,Alternative_Scores,continuous_numeric,0,0.2902794528163546,0.3957089246672065,minmax_by_subcriterion
A85,S33,0.160506802467304,Alternative_Scores,continuous_numeric,0,0.160506802467304,0.1829252952281152,minmax_by_subcriterion
A86,S33,0.2491606264691538,Alternative_Scores,continuous_numeric,0,0.2491606264691538,0.32828783798291866,minmax_by_subcriterion
A87,S33,0.3702975875694147,Alternative_Scores,continuous_numeric,0,0.3702975875694147,0.5269118328909808,minmax_by_subcriterion
A88,S33,0.5932384182631628,Alternative_Scores,continuous_numeric,0,0.5932384182631628,0.8924600356716658,minmax_by_subcriterion
A89,S33,0.2996746405991594,Alternative_Scores,continuous_numeric,0,0.2996746405991594,0.41111388210862354,minmax_by_subcriterion
A90,S33,0.2490093334288264,Alternative_Scores,continuous_numeric,0,0.2490093334288264,0.32803976813042546,minmax_by_subcriterion
A91,S33,0.4025565975464065,Alternative_Scores,continuous_numeric,0,0.4025565975464065,0.5798057917224718,minmax_by_subcriterion
A92,S33,0.406346860490204,Alternative_Scores,continuous_numeric,0,0.406346860490204,0.5860205519476847,minmax_by_subcriterion
A93,S33,0.2492838212213948,Alternative_Scores,continuous_numeric,0,0.2492838212213948,0.328489836065251,minmax_by_subcriterion
A94,S33,0.2545517273869904,Alternative_Scores,continuous_numeric,0,0.2545517273869904,0.33712743567075365,minmax_by_subcriterion
A95,S33,0.325582595832539,Alternative_Scores,continuous_numeric,0,0.325582595832539,0.4535942408828046,minmax_by_subcriterion
A96,S33,0.2575715097371672,Alternative_Scores,continuous_numeric,0,0.2575715097371672,0.34207886609047944,minmax_by_subcriterion
A97,S33,0.280436165921711,Alternative_Scores,continuous_numeric,0,0.280436165921711,0.3795692349450737,minmax_by_subcriterion
A98,S33,0.4408254051707196,Alternative_Scores,continuous_numeric,0,0.4408254051707196,0.6425538034083353,minmax_by_subcriterion
A99,S33,0.3281077094471969,Alternative_Scores,continuous_numeric,0,0.3281077094471969,0.45773458045533993,minmax_by_subcriterion
A100,S33,0.3036273587863548,Alternative_Scores,continuous_numeric,0,0.3036273587863548,0.4175950144563031,minmax_by_subcriterion
A101,S33,0.3229508180494366,Alternative_Scores,continuous_numeric,0,0.3229508180494366,0.4492790078421025,minmax_by_subcriterion
A102,S33,0.2158112310844396,Alternative_Scores,continuous_numeric,0,0.2158112310844396,0.27360601272565493,minmax_by_subcriterion
A103,S33,0.3225606923481832,Alternative_Scores,continuous_numeric,0,0.3225606923481832,0.44863933251431276,minmax_by_subcriterion
A104,S33,0.3696390198911632,Alternative_Scores,continuous_numeric,0,0.3696390198911632,0.5258320027385355,minmax_by_subcriterion
A105,S33,0.3245052853282355,Alternative_Scores,continuous_numeric,0,0.3245052853282355,0.4518278129141842,minmax_by_subcriterion
A106,S33,0.658824977840694,Alternative_Scores,continuous_numeric,0,0.658824977840694,1.0,minmax_by_subcriterion
A107,S33,0.3733841690307979,Alternative_Scores,continuous_numeric,0,0.3733841690307979,0.5319727914530968,minmax_by_subcriterion
A108,S33,0.3147090848901138,Alternative_Scores,continuous_numeric,0,0.3147090848901138,0.4357653291910751,minmax_by_subcriterion
A109,S33,0.3134805009339901,Alternative_Scores,continuous_numeric,0,0.3134805009339901,0.43375086348854464,minmax_by_subcriterion
A110,S33,0.4853495986016511,Alternative_Scores,continuous_numeric,0,0.4853495986016511,0.7155585501758507,minmax_by_subcriterion
A111,S33,0.3613159931059722,Alternative_Scores,continuous_numeric,0,0.3613159931059722,0.5121850298015704,minmax_by_subcriterion
A112,S33,0.2030784637314106,Alternative_Scores,continuous_numeric,0,0.2030784637314106,0.25272854399172845,minmax_by_subcriterion
A113,S33,0.5077747929244267,Alternative_Scores,continuous_numeric,0,0.5077747929244267,0.7523283489434845,minmax_by_subcriterion
A114,S33,0.3121825673173196,Alternative_Scores,continuous_numeric,0,0.3121825673173196,0.4316226875979905,minmax_by_subcriterion
A115,S33,0.5114755121474724,Alternative_Scores,continuous_numeric,0,0.5114755121474724,0.7583962874936849,minmax_by_subcriterion
A116,S33,0.3615903387758053,Alternative_Scores,continuous_numeric,0,0.3615903387758053,0.5126348647027686,minmax_by_subcriterion
A117,S33,0.2327511179788057,Alternative_Scores,continuous_numeric,0,0.2327511179788057,0.301381746718725,minmax_by_subcriterion
A118,S33,0.4490775710821329,Alternative_Scores,continuous_numeric,0,0.4490775710821329,0.6560845882743387,minmax_by_subcriterion
A119,S33,0.3405483167838727,Alternative_Scores,continuous_numeric,0,0.3405483167838727,0.47813300473352477,minmax_by_subcriterion
A120,S33,0.3722974732848922,Alternative_Scores,continuous_numeric,0,0.3722974732848922,0.530190974835436,minmax_by_subcriterion
A121,S33,0.3753617781352786,Alternative_Scores,continuous_numeric,0,0.3753617781352786,0.535215407225614,minmax_by_subcriterion
A122,S33,0.3286942527427284,Alternative_Scores,continuous_numeric,0,0.3286942527427284,0.4586963147723217,minmax_by_subcriterion
A123,S33,0.3055349254400966,Alternative_Scores,continuous_numeric,0,0.3055349254400966,0.4207227840971975,minmax_by_subcriterion
A124,S33,0.3634713257379443,Alternative_Scores,continuous_numeric,0,0.3634713257379443,0.5157190525624987,minmax_by_subcriterion
A125,S33,0.2951609748816181,Alternative_Scores,continuous_numeric,0,0.2951609748816181,0.4037129839157458,minmax_by_subcriterion
A126,S33,0.2581700374493071,Alternative_Scores,continuous_numeric,0,0.2581700374493071,0.34306025083192115,minmax_by_subcriterion
A127,S33,0.2306232070962691,Alternative_Scores,continuous_numeric,0,0.2306232070962691,0.29789268643143624,minmax_by_subcriterion
A128,S33,0.3452696165565168,Alternative_Scores,continuous_numeric,0,0.3452696165565168,0.4858743531500905,minmax_by_subcriterion
A129,S33,0.4800580419992439,Alternative_Scores,continuous_numeric,0,0.4800580419992439,0.7068821717847636,minmax_by_subcriterion
A130,S33,0.1821461434638383,Alternative_Scores,continuous_numeric,0,0.1821461434638383,0.21840655806375844,minmax_by_subcriterion
A131,S33,0.3245899736921931,Alternative_Scores,continuous_numeric,0,0.3245899736921931,0.4519666734322185,minmax_by_subcriterion
A132,S33,0.4216991829967671,Alternative_Scores,continuous_numeric,0,0.4216991829967671,0.6111932127084798,minmax_by_subcriterion
A133,S33,0.1897849320852579,Alternative_Scores,continuous_numeric,0,0.1897849320852579,0.23093160986020259,minmax_by_subcriterion
A134,S33,0.4586829719875525,Alternative_Scores,continuous_numeric,0,0.4586829719875525,0.6718342247453153,minmax_by_subcriterion
A135,S33,0.2880535780754123,Alternative_Scores,continuous_numeric,0,0.2880535780754123,0.3920592365027083,minmax_by_subcriterion
A136,S33,0.3473442635438176,Alternative_Scores,continuous_numeric,0,0.3473442635438176,0.48927607851036764,minmax_by_subcriterion
A137,S33,0.3134267389779449,Alternative_Scores,continuous_numeric,0,0.3134267389779449,0.4336627119088221,minmax_by_subcriterion
A138,S33,0.3583768740078182,Alternative_Scores,continuous_numeric,0,0.3583768740078182,0.5073658600660613,minmax_by_subcriterion
A139,S33,0.504347957832928,Alternative_Scores,continuous_numeric,0,0.504347957832928,0.7467094885264624,minmax_by_subcriterion
A140,S33,0.6312013371943537,Alternative_Scores,continuous_numeric,0,0.6312013371943537,0.9547064924755734,minmax_by_subcriterion
A141,S33,0.3840404043210339,Alternative_Scores,continuous_numeric,0,0.3840404043210339,0.5494454439350682,minmax_by_subcriterion
